date,mean_temp,max_temp,min_temp,humidity,mean_wspeed,max_wspeed,wdegree,pressure,rainfall,radiation,radiation_balance,uva,uvb,no,no2,ozone,PM10,PM2_5
7/19/2015,24.3,30.2,20.9,63.3,2.6,10.8,244.3,983.6,1.36,130.4,38.8,5.83,0.165,3,21,38,17,12
7/20/2015,25.0,30.9,20.7,57.0,1.5,6.1,227.2,985.6,0.00,174.8,94.3,7.53,0.224,7,28,18,14,9
7/21/2015,26.8,33.6,20.9,55.8,1.6,6.8,201.8,986.3,0.00,274.0,137.9,10.22,0.312,7,34,17,12,7
7/22/2015,26.8,36.3,21.0,60.1,1.8,11.5,227.1,984.8,1.96,200.7,71.8,7.78,0.242,9,41,26,18,11
7/23/2015,23.1,28.1,18.6,61.2,1.5,7.7,208.8,986.6,1.76,154.3,64.7,6.48,0.185,6,30,35,,
7/24/2015,25.5,32.9,17.8,53.5,2.1,14.3,149.6,981.8,0.00,279.2,144.6,10.32,0.301,5,31,35,,
7/25/2015,19.9,23.4,15.4,53.8,4.2,18.5,255.8,981.5,0.60,237.3,90.7,9.30,0.247,1,8,46,,
7/26/2015,18.1,26.1,11.3,50.3,1.7,8.2,198.7,984.7,0.01,251.9,105.2,9.71,0.254,2,13,40,,
7/27/2015,19.7,23.5,16.3,55.2,3.9,14.3,232.8,978.0,0.00,198.0,86.8,8.24,0.208,2,9,36,7,4
7/28/2015,19.5,22.8,15.6,48.2,2.9,10.3,262.7,979.9,0.03,142.6,53.3,6.84,0.188,2,12,40,8,3
7/29/2015,15.9,19.1,14.0,68.3,2.3,10.1,255.2,981.7,0.66,105.6,7.0,5.61,0.130,4,17,36,9,5
7/30/2015,16.8,21.5,12.2,53.5,1.9,8.9,232.1,985.1,0.00,136.3,53.0,6.36,0.158,9,26,29,14,8
7/31/2015,18.3,26.3,10.3,47.5,1.6,6.8,121.6,986.5,0.00,291.6,129.0,10.36,0.269,9,36,26,12,7
8/1/2015,19.6,25.7,14.9,51.3,0.7,4.9,199.9,984.1,0.03,123.8,47.2,5.66,0.155,7,47,26,19,12
8/2/2015,22.8,31.3,14.4,51.9,0.6,6.0,165.9,987.8,0.00,256.9,116.9,9.64,0.254,3,25,39,17,12
8/3/2015,22.3,32.4,16.4,51.9,0.8,6.7,185.3,987.5,0.00,281.2,134.9,10.66,0.308,9,41,27,18,13
8/4/2015,,,,,,,,987.0,0.00,,,,,3,28,,9,6
8/5/2015,,,,,,,,986.7,0.18,,,,,7,27,,9,4
8/6/2015,28.4,36.5,20.0,42.6,1.8,3.1,211.7,986.1,0.00,252.7,126.2,10.66,0.324,8,46,,,
8/7/2015,28.3,38.0,21.9,40.3,1.8,3.1,210.6,985.8,0.00,234.9,103.3,10.80,0.324,7,58,,,
8/8/2015,28.5,33.2,23.4,43.4,2.1,4.0,320.4,988.2,0.00,275.5,145.6,10.53,0.307,2,30,49,13,7
8/9/2015,25.6,32.6,21.8,61.4,2.0,4.6,292.1,988.3,7.67,210.0,108.6,8.51,0.250,2,18,45,18,6
8/10/2015,23.7,27.0,20.9,73.9,1.6,2.9,268.1,986.7,0.19,110.5,50.2,5.65,0.154,2,17,46,22,5
8/11/2015,24.6,29.3,20.4,62.4,1.6,3.3,224.5,986.9,0.00,187.5,89.9,7.31,0.197,2,24,43,22,7
8/12/2015,27.0,33.5,20.2,54.1,1.4,2.6,219.2,989.1,0.00,232.8,113.3,8.65,0.246,5,42,36,18,7
8/13/2015,23.8,29.8,20.2,49.9,1.7,3.1,229.3,985.2,0.00,234.0,105.4,8.47,0.243,7,47,36,21,8
8/14/2015,23.0,28.4,16.3,68.3,1.3,3.1,233.3,982.1,19.02,153.5,62.3,6.73,0.191,4,26,42,14,6
8/15/2015,19.9,23.1,16.9,66.4,2.1,4.7,243.8,981.4,0.36,156.2,74.8,7.67,0.208,3,13,25,5,3
8/16/2015,16.5,18.5,15.7,84.6,1.9,2.9,275.2,983.0,6.98,83.9,-27.2,5.78,0.147,2,6,27,,2
8/17/2015,16.7,19.3,14.4,71.7,1.7,3.0,222.3,983.4,0.00,84.5,33.9,4.96,0.123,3,12,27,,3
8/18/2015,16.9,22.3,10.9,59.9,1.6,2.7,214.8,984.7,0.00,202.5,87.8,7.83,0.188,9,24,20,8,5
8/19/2015,17.1,20.0,15.4,65.7,1.5,3.3,217.7,988.9,0.20,122.1,43.1,5.48,0.140,7,26,23,9,5
8/20/2015,18.2,22.2,15.3,63.8,1.3,2.2,193.4,992.6,0.83,140.3,65.4,6.43,0.156,17,36,15,12,6
8/21/2015,19.6,25.5,12.7,56.1,1.4,2.4,208.7,993.4,0.00,241.8,105.0,8.73,0.216,11,34,19,14,5
8/22/2015,20.5,27.1,13.8,50.5,1.7,3.3,209.9,989.4,0.00,247.4,104.2,8.96,0.229,6,33,26,16,6
8/23/2015,18.9,27.3,13.2,62.4,1.8,4.8,226.2,980.6,5.40,174.8,62.0,7.01,0.185,2,22,33,13,4
8/24/2015,17.0,20.2,15.1,79.8,1.8,4.2,240.2,978.1,11.20,104.3,2.6,5.19,0.138,5,19,25,9,3
8/25/2015,17.6,22.8,13.1,53.9,2.5,4.3,209.0,986.3,0.00,250.7,101.9,9.01,0.217,5,18,21,4,5
8/26/2015,17.8,26.9,13.2,44.2,1.3,2.3,211.7,987.4,0.00,248.3,103.2,9.43,0.243,8,32,17,8,5
8/27/2015,24.8,32.1,19.2,38.9,2.5,4.4,232.7,983.1,0.00,222.3,89.5,7.68,0.232,5,32,31,7,6
8/28/2015,23.8,26.8,21.3,62.2,1.4,3.4,357.3,987.3,0.00,107.9,45.8,6.08,0.170,7,25,23,9,6
8/29/2015,25.2,33.3,17.8,58.9,1.5,2.5,208.9,991.3,0.00,235.1,105.6,9.70,0.274,8,32,14,7,5
8/30/2015,26.8,33.7,19.9,54.5,1.6,2.7,210.7,989.2,0.00,216.9,92.2,9.60,0.265,4,34,24,14,5
8/31/2015,27.2,33.9,20.1,47.2,1.9,3.1,226.7,985.5,0.00,224.7,88.6,8.62,0.238,7,38,30,13,8
9/1/2015,20.9,26.0,15.8,64.4,2.4,7.0,235.9,983.1,3.39,80.7,1.8,4.05,0.109,7,31,27,12,10
9/2/2015,17.6,21.6,13.3,66.3,1.4,2.3,229.5,987.0,0.00,157.4,52.4,6.82,0.170,10,29,19,8,6
9/3/2015,17.4,20.7,14.8,60.5,1.4,2.4,225.8,985.1,1.57,120.9,29.3,5.55,0.137,7,30,26,9,5
9/4/2015,16.3,19.5,12.5,48.6,1.8,3.2,217.5,986.8,0.00,174.2,71.3,6.69,0.156,7,27,29,7,5
9/5/2015,14.0,17.2,10.1,57.0,2.4,3.9,242.2,994.6,0.00,130.5,34.3,5.89,0.135,3,16,35,5,3
9/6/2015,12.8,15.1,9.8,57.9,2.4,3.4,221.7,994.2,0.47,149.6,39.6,6.18,0.134,2,10,34,5,4
9/7/2015,12.6,15.7,8.2,65.9,2.0,3.1,213.6,993.1,0.00,105.3,46.3,5.12,0.118,7,21,22,6,4
9/8/2015,15.7,19.4,12.8,61.7,1.5,3.2,222.9,990.3,0.00,148.5,68.4,6.50,0.154,11,28,17,11,5
9/9/2015,14.1,20.4,8.8,61.3,1.7,3.4,51.3,988.5,0.00,86.2,-15.4,3.69,0.067,22,36,15,12,14
9/10/2015,13.9,19.1,8.5,55.5,1.8,3.6,209.6,986.4,0.00,109.4,-8.6,4.58,0.091,16,39,17,11,7
9/11/2015,14.6,22.3,7.7,59.0,1.6,2.7,208.6,986.4,0.00,189.7,56.7,6.94,0.145,25,45,11,15,8
9/12/2015,19.7,27.4,12.8,56.7,1.4,3.9,159.6,985.0,0.10,166.6,73.5,6.88,0.169,19,44,23,13,8
9/13/2015,19.7,23.2,17.0,70.5,1.1,2.3,210.1,980.7,0.00,86.9,15.1,4.61,0.110,9,36,20,9,4
9/14/2015,17.9,22.2,14.4,64.6,2.2,5.4,225.1,976.5,2.40,134.2,32.9,7.41,0.180,4,21,29,6,3
9/15/2015,16.2,19.4,13.1,53.5,2.1,5.0,211.3,978.8,0.00,101.5,34.8,4.47,0.102,6,25,29,5,4
9/16/2015,17.8,21.8,15.3,65.0,0.9,2.0,205.7,970.9,3.91,50.6,-6.7,3.05,0.074,31,46,11,11,6
9/17/2015,15.4,18.2,12.3,84.4,1.7,3.8,239.0,975.2,3.75,28.2,-45.4,2.24,0.049,14,32,18,9,4
9/18/2015,15.0,19.2,12.0,73.4,1.6,3.3,239.5,985.8,0.08,95.8,22.5,4.38,0.095,14,29,17,5,4
9/19/2015,14.7,18.9,10.9,71.0,1.6,2.5,226.3,990.0,0.00,95.2,27.8,4.43,0.096,6,20,21,5,3
9/20/2015,14.2,17.3,10.1,72.2,1.7,3.0,211.2,992.4,0.00,114.3,40.9,4.96,0.111,4,18,26,10,4
9/21/2015,13.8,20.9,7.5,64.4,1.7,2.7,212.9,986.7,0.00,192.5,57.1,7.03,0.153,24,39,13,10,5
9/22/2015,14.4,17.9,11.8,71.2,2.3,4.2,223.5,976.6,3.90,60.6,-8.8,3.36,0.073,6,29,26,7,4
9/23/2015,12.3,14.6,10.2,77.2,2.2,3.4,218.4,979.4,0.70,68.5,-5.1,4.18,0.091,6,19,25,5,3
9/24/2015,14.4,20.0,11.2,67.4,1.5,2.8,209.9,988.1,0.40,136.8,36.8,5.97,0.134,18,31,13,8,5
9/25/2015,14.1,18.4,10.4,72.0,1.5,2.5,214.1,990.0,0.00,118.5,38.5,5.09,0.114,30,37,10,10,7
9/26/2015,15.2,18.4,13.5,66.9,1.9,3.5,22.0,991.6,0.00,114.0,52.2,4.83,0.111,19,31,14,12,7
9/27/2015,14.7,18.2,10.7,53.4,2.4,4.4,254.2,995.9,0.00,137.5,42.1,5.36,0.117,8,27,22,12,6
9/28/2015,12.3,16.1,7.3,53.7,2.0,4.8,129.1,1000.2,0.00,121.2,14.1,4.85,0.100,24,40,15,8,7
9/29/2015,12.7,17.2,8.5,50.2,2.5,5.4,211.7,999.2,0.00,133.5,14.5,5.22,0.105,17,38,18,10,8
9/30/2015,12.6,17.1,8.0,47.8,2.6,4.3,54.8,997.9,0.00,176.4,33.2,6.20,0.128,16,34,20,8,7
10/1/2015,11.7,18.4,6.5,49.0,2.1,3.8,212.8,995.3,0.00,172.2,29.8,6.14,0.124,21,41,14,11,8
10/2/2015,12.9,21.1,6.2,57.3,1.6,3.1,209.1,991.0,0.00,161.9,36.6,6.06,0.125,32,50,8,13,8
10/3/2015,15.0,22.6,9.3,61.6,1.4,2.4,210.7,985.7,0.00,142.9,32.3,6.04,0.132,20,48,8,13,7
10/4/2015,13.1,15.7,10.2,84.4,1.2,2.1,195.9,983.7,5.28,45.4,-40.9,3.75,0.084,12,31,18,11,3
10/5/2015,14.5,20.5,9.4,72.7,1.0,2.2,237.5,977.0,1.80,95.5,25.1,5.49,0.129,22,36,8,10,5
10/6/2015,16.9,20.4,15.0,82.5,1.6,3.2,226.3,981.7,1.66,46.0,-25.2,3.06,0.069,20,29,11,11,4
10/7/2015,15.7,18.0,13.7,75.2,1.8,4.8,260.0,988.3,0.70,82.2,13.0,4.12,0.087,11,18,17,8,3
10/8/2015,13.2,16.3,9.7,69.1,1.5,2.4,214.6,989.1,0.00,85.7,18.5,4.11,0.084,27,24,9,6,7
10/9/2015,13.8,16.8,11.3,71.2,1.4,2.5,52.4,,0.00,94.5,31.5,4.25,0.083,36,24,6,12,9
10/10/2015,12.0,14.6,8.9,80.2,1.8,3.3,23.8,,0.00,39.3,-1.1,2.71,0.052,29,20,5,17,5
10/11/2015,11.6,15.4,8.6,66.4,2.1,3.5,61.4,,0.00,82.5,22.0,3.93,0.079,21,19,7,28,6
10/12/2015,9.1,13.8,3.9,57.8,1.4,2.4,201.7,982.6,0.03,131.8,16.5,4.96,0.092,25,26,6,23,9
10/13/2015,8.3,11.1,4.9,77.4,1.4,2.3,278.2,982.9,0.00,37.8,-8.1,2.71,0.051,64,26,5,33,9
10/14/2015,6.1,8.2,5.2,81.4,1.5,2.3,342.2,983.1,1.62,29.3,-15.2,2.53,0.046,18,19,6,24,4
10/15/2015,5.3,6.0,4.7,85.9,1.8,2.6,248.3,982.1,0.11,15.6,-6.9,2.15,0.040,19,18,6,21,4
10/16/2015,6.2,7.6,5.2,79.8,1.2,2.0,227.3,984.8,1.32,24.8,-35.4,2.56,0.046,18,19,6,19,4
10/17/2015,7.1,9.2,5.5,77.3,1.2,2.1,319.7,985.6,0.54,39.9,-1.0,3.89,0.078,41,24,5,25,3
10/18/2015,7.6,9.8,5.9,83.8,1.1,2.0,336.6,985.4,0.12,26.3,-22.7,3.20,0.066,25,20,7,31,5
10/19/2015,8.3,11.1,6.8,75.1,1.3,2.1,217.0,987.3,0.00,61.2,13.2,4.73,0.100,21,23,6,26,5
10/20/2015,8.0,9.5,5.3,84.2,1.3,2.1,216.5,988.7,0.05,22.2,-12.0,4.42,0.103,60,28,6,24,6
10/21/2015,9.6,12.6,6.3,73.1,1.4,2.2,105.7,988.6,0.00,80.8,24.5,3.97,0.070,37,26,6,23,6
10/22/2015,10.7,13.4,8.3,71.6,1.8,2.7,227.0,986.6,0.00,56.0,17.8,3.53,0.070,25,23,9,16,6
10/23/2015,11.9,13.8,10.2,79.9,1.3,2.0,154.6,990.9,0.00,35.9,5.6,2.97,0.064,27,24,8,13,5
10/24/2015,13.3,20.7,8.5,65.1,1.2,2.3,195.7,987.4,0.00,93.9,11.0,4.30,0.088,43,28,6,13,5
10/25/2015,12.1,15.5,8.3,77.2,1.3,2.3,210.2,991.1,0.71,37.4,-16.2,2.55,0.050,29,24,7,13,4
10/26/2015,9.8,15.4,5.8,80.7,1.4,2.0,217.7,987.3,0.00,107.0,-1.8,4.18,0.070,50,23,5,21,6
10/27/2015,8.0,12.6,5.3,84.6,1.3,2.2,213.2,985.7,0.00,61.1,-10.1,3.31,0.057,63,21,5,19,5
10/28/2015,8.5,14.1,4.8,79.9,1.1,2.2,215.1,981.2,0.00,61.5,3.5,3.54,0.063,73,22,5,17,7
10/29/2015,12.0,14.5,10.3,79.4,1.2,2.8,215.6,986.4,0.18,36.1,-0.4,2.64,0.050,60,29,5,15,7
10/30/2015,11.2,12.4,10.0,75.2,1.6,2.3,76.3,992.8,0.00,30.3,8.7,2.35,0.046,30,25,6,17,5
10/31/2015,10.1,12.6,6.9,79.5,0.7,2.5,216.4,994.6,0.00,38.3,-10.9,2.55,0.051,38,20,6,20,4
11/1/2015,6.9,11.6,3.5,88.7,1.2,2.3,211.1,997.5,0.01,42.6,-14.9,2.79,0.051,50,20,6,13.8,2
11/2/2015,5.0,9.2,1.9,88.2,1.2,2.1,221.7,996.0,0.21,78.8,4.6,3.82,0.067,87,24,5,17.3,6
11/3/2015,4.3,8.4,1.5,89.5,1.2,2.1,38.5,990.4,0.07,61.6,15.4,3.78,0.066,142,31,4,25.7,7
11/4/2015,10.6,21.4,4.1,67.1,1.4,2.5,214.8,990.0,0.00,88.0,-2.9,4.16,0.072,155,40,4,22.4,10
11/5/2015,12.9,19.1,9.0,70.7,1.1,2.1,128.4,991.5,0.00,87.3,-0.3,3.63,0.065,108,45,5,15.9,9
11/6/2015,15.0,20.1,10.7,66.4,1.1,2.6,237.4,994.2,0.00,46.2,4.9,2.90,0.059,100,46,5,18.4,12
11/7/2015,17.3,21.3,15.1,72.3,1.7,3.6,240.6,996.1,0.00,45.5,1.9,3.06,0.068,29,28,9,6.2,4
11/8/2015,16.8,22.2,12.7,73.5,1.4,3.7,231.4,994.4,0.00,79.7,-8.3,3.42,0.067,36,30,6,8.7,4
11/9/2015,16.5,18.9,13.1,56.2,3.0,5.6,230.9,995.5,0.03,29.7,-30.6,2.58,0.1,5,23,15,5,4
11/10/2015,15.2,21.0,11.7,50.1,1.7,3.6,211.3,994.9,0.00,78.1,-6.1,4.77,0.1,21,34,9,6,6
11/11/2015,11.8,15.1,7.0,63.3,1.6,2.8,213.8,994.9,0.00,82.5,-15.7,5.36,0.1,42,38,5,11,8
11/12/2015,10.7,16.2,7.0,75.2,1.6,2.8,209.7,995.0,0.00,48.6,-11.8,5.53,0.1,50,39,5,11,7
11/13/2015,10.7,14.8,6.0,71.1,2.1,4.6,258.9,993.8,1.89,40.1,-14.0,4.18,0.1,38,32,9,12,6
11/14/2015,9.8,11.9,6.9,56.7,2.3,4.4,239.9,996.5,0.01,66.5,-18.7,3.17,0.1,9,23,17,5,5
11/15/2015,13.4,17.4,9.6,52.3,3.4,5.4,234.8,987.2,0.02,59.5,-20.3,3.08,0.1,3,14,24,4,7
11/16/2015,11.2,18.5,7.9,60.7,1.4,3.7,217.4,986.3,0.00,75.4,-23.9,3.52,0.1,64,38,7,13,16
11/17/2015,13.4,16.1,8.4,68.3,3.6,5.9,232.9,984.2,0.26,25.2,-8.5,2.25,0.0,10,23,19,6,4
11/18/2015,14.9,16.5,12.4,53.2,3.5,5.8,221.3,986.7,0.00,74.1,-23.3,3.35,0.1,1,13,28,0,4
11/19/2015,14.6,16.2,12.2,59.6,4.0,5.8,231.0,986.1,0.00,47.6,-6.8,2.78,0.1,1,12,29,0,3
11/20/2015,9.4,15.7,5.0,87.9,2.0,4.7,238.8,976.2,51.10,5.0,-27.6,1.86,0.0,11,25,16,0,2
11/21/2015,4.2,7.0,2.1,76.5,2.3,3.6,241.7,966.9,1.39,31.8,-50.1,2.71,0.0,6,23,13,3,2
11/22/2015,2.5,4.0,1.4,77.2,2.0,2.8,239.4,974.1,0.88,31.5,-25.5,2.70,0.0,10,22,11,4,2
11/23/2015,2.2,3.7,0.9,79.5,1.5,2.3,230.9,988.0,0.33,15.7,-36.6,2.36,0.0,22,27,8,8,3
11/24/2015,1.4,3.9,-1.8,72.6,2.0,3.5,209.4,988.9,0.13,63.9,-15.0,3.53,0.0,34,32,6,14,4
11/25/2015,4.0,6.3,1.9,79.3,2.4,4.5,231.2,976.7,0.14,22.2,-30.3,2.61,0.0,13,27,10,4,2
11/26/2015,4.7,5.6,3.6,85.2,1.8,2.7,318.5,981.7,0.64,15.0,-32.0,2.29,0.0,18,30,8,11,3
11/27/2015,2.5,4.6,-0.5,88.3,1.2,1.9,204.8,986.1,0.07,50.4,-29.0,3.19,0.0,83,41,5,21,10
11/28/2015,2.5,4.8,-0.7,79.8,2.4,4.1,224.9,983.7,0.58,11.3,-45.7,2.13,0.0,22,34,8,9,2
11/29/2015,7.0,10.1,3.8,68.7,5.1,6.6,239.2,986.2,0.03,23.8,-15.6,2.75,0.1,5,18,28,0,2
11/30/2015,10.5,11.3,9.6,66.7,4.7,7.1,241.2,987.9,0.00,14.3,-17.0,2.20,0.0,1,15,39,0,2
12/1/2015,10.0,10.8,9.4,82.8,3.4,5.0,223.7,993.0,6.92,11.8,-48.5,2.25,0.045,4,25,27,1,2
12/2/2015,9.8,11.2,6.8,70.3,1.9,3.1,228.5,996.7,0.00,25.2,-1.1,2.44,0.045,18,40,13,6,4
12/3/2015,6.1,7.5,2.7,75.6,1.6,2.7,231.4,997.0,0.05,44.3,-25.4,3.00,0.046,42,37,9,15,4
12/4/2015,7.10,10.8,0.8,70.5,1.7,4.9,223.0,999.2,0.06,15.4,-20.2,2.28,0.041,54,46,6,11,5
12/5/2015,7.90,12.0,4.3,80.1,1.4,2.8,207.4,996.6,0.01,57.0,-26.1,2.78,0.040,68,42,6,14,5
12/6/2015,9.60,14.3,5.8,68.8,1.7,3.7,224.7,997.8,0.00,64.5,-19.6,2.89,0.044,53,40,8,10,3
12/7/2015,11.00,16.4,5.7,65.9,1.5,2.9,211.5,995.3,0.00,56.4,-25.3,2.69,0.045,81,45,7,12,8
12/8/2015,6.20,10.6,3.1,82.1,1.2,2.3,55.9,999.6,0.04,53.9,-33.9,2.82,0.043,163,48,5,22,12
12/9/2015,6.90,9.4,2.3,80.2,1.7,2.9,208.1,998.8,3.65,21.9,-33.3,2.22,0.037,63,42,7,11,7
12/10/2015,2.90,7.6,0.6,80.4,1.3,2.2,237.9,992.2,0.18,59.1,-45.2,3.08,0.043,136,49,5,17,14
12/11/2015,5.30,9.8,0.6,63.9,1.5,3.4,242.0,992.2,0.07,40.7,-20.3,2.70,0.040,85,45,6,17,10
12/12/2015,8.90,11.8,5.1,62.9,2.5,4.0,213.9,988.6,0.00,39.2,-18.0,2.56,0.042,41,34,16,7,4
12/13/2015,6.60,10.8,4.1,78.6,2.0,3.4,209.7,985.8,0.01,38.2,-19.8,2.68,0.041,41,40,7,9,3
12/14/2015,5.90,10.5,1.9,73.8,1.3,2.5,221.4,986.2,0.08,53.0,-28.2,2.92,0.043,95,45,5,20,6
12/15/2015,7.90,10.4,5.2,72.3,1.0,2.5,27.6,988.6,0.00,19.1,-24.0,2.22,0.038,169,57,5,24,17
12/16/2015,9.30,11.4,6.3,88.2,1.4,2.9,237.1,991.1,4.90,13.7,-23.1,2.04,0.036,73,44,6,13,4
12/17/2015,12.80,15.6,11.0,80.6,1.9,2.9,250.8,990.7,0.00,32.8,-20.0,2.52,0.047,38,39,9,7,6
12/18/2015,11.80,16.2,7.9,73.9,1.8,3.7,208.0,988.6,0.01,47.6,-17.3,3.01,0.058,53,39,8,10,10
12/19/2015,9.80,14.5,7.0,77.6,1.2,2.3,213.6,988.1,0.00,45.7,-24.4,3.09,0.059,103,41,6,20,11
12/20/2015,9.00,15.0,5.6,75.5,1.1,2.3,133.1,985.8,0.00,51.7,-27.3,2.91,0.049,107,40,5,20,8
12/21/2015,10.30,12.7,8.6,70.8,2.5,4.5,230.3,990.3,0.46,23.1,-49.0,2.02,0.030,23,37,13,5,3
12/22/2015,11.70,15.3,10.1,52.1,2.2,4.0,243.3,992.5,0.00,51.4,-16.3,2.61,0.042,18,34,15,6,3
12/23/2015,10.90,13.7,8.0,69.3,1.9,3.8,110.3,992.3,0.00,32.5,-17.3,2.59,0.048,37,38,11,11,4
12/24/2015,11.50,15.7,8.9,67.6,1.6,3.0,240.8,990.0,0.00,43.4,-14.1,2.72,0.048,10,31,13,11,3
12/25/2015,12.60,15.5,10.3,60.2,2.4,3.6,234.9,993.7,0.00,45.4,-21.8,2.39,0.036,3,20,22,6,3
12/26/2015,10.40,15.6,7.3,67.6,2.0,4.2,246.9,994.0,0.00,53.8,-37.6,2.57,0.037,18,30,12,10,3
12/27/2015,7.60,13.6,4.2,73.6,1.1,2.0,210.6,994.2,0.00,53.8,-39.0,2.67,0.035,54,37,7,16,4
12/28/2015,5.70,12.7,2.3,73.2,1.3,2.2,211.6,992.4,0.13,54.2,-42.6,2.76,0.036,128,47,5,19,6
12/29/2015,4.40,8.9,0.8,70.9,1.3,2.4,21.9,991.6,0.13,52.3,-33.0,2.75,0.035,113,47,5,20,5
12/30/2015,4.00,6.8,1.4,80.5,1.3,2.5,125.4,991.0,0.08,34.0,-15.0,2.42,0.031,73,39,6,23,3
12/31/2015,4.70,7.2,1.6,88.1,0.8,1.3,205.3,987.3,1.26,9.4,-27.0,1.86,0.028,77,36,6,27,4
